source_id,model,strategy,budget,best_drift,oracle_drift,recovery_ratio,hit
poly_2052,mixed_robust,metropolis_mcmc,20,0.36159801483154297,0.9539015293121338,0.37907268593257654,0
poly_128,mixed_robust,metropolis_mcmc,20,0.42526984214782715,0.5987436771392822,0.71027028490674,0
poly_2200,mixed_robust,metropolis_mcmc,20,0.9083309173583984,0.9083309173583984,1.0,1
poly_32,mixed_robust,metropolis_mcmc,20,1.4435601234436035,1.8391814231872559,0.784892727408017,0
poly_2124,mixed_robust,metropolis_mcmc,20,0.554560661315918,0.7076668739318848,0.7836464892509526,0
poly_1654,mixed_robust,metropolis_mcmc,20,0.1904129981994629,0.9694957733154297,0.1964041550674313,0
poly_189,mixed_robust,metropolis_mcmc,20,0.16593503952026367,0.6293575763702393,0.26365780877268286,0
poly_769,mixed_robust,metropolis_mcmc,20,0.14067721366882324,0.19879889488220215,0.707635793207911,0
poly_3655,ordinary_baseline,random,50,0.6331477165222168,1.0317554473876953,0.6136606480976528,0
poly_2369,ordinary_baseline,random,50,0.7287712097167969,1.623910665512085,0.44877543155182475,0
poly_1215,ordinary_baseline,random,50,1.1054532527923584,1.1054532527923584,1.0,1
poly_4015,ordinary_baseline,random,50,1.128633975982666,1.128633975982666,1.0,1
poly_517,ordinary_baseline,random,50,0.9864022731781006,0.9864025115966797,0.9999997582948378,1
poly_1159,ordinary_baseline,random,50,0.7306258678436279,0.7617545127868652,0.9591355949709393,0
poly_2493,ordinary_baseline,random,50,0.6783456802368164,2.248424768447876,0.30169818877466353,0
poly_2226,ordinary_baseline,random,50,1.6637754440307617,1.6637754440307617,1.0,1
poly_17,ordinary_baseline,random,50,3.5236315727233887,3.5236318111419678,0.9999999323372611,1
poly_956,ordinary_baseline,random,50,0.8267245292663574,1.9090721607208252,0.4330504348008531,0
poly_898,ordinary_baseline,random,50,1.0153422355651855,1.0153427124023438,0.9999995303682664,1
poly_1667,ordinary_baseline,random,50,1.584895133972168,1.584895133972168,1.0,1
poly_3362,ordinary_baseline,random,50,0.6704144477844238,1.05812406539917,0.6335877518592441,0
poly_3703,ordinary_baseline,random,50,1.7056069374084473,1.7056069374084473,1.0,1
poly_793,ordinary_baseline,random,50,0.22283196449279785,1.0044810771942139,0.22183789177515173,0
poly_3189,ordinary_baseline,random,50,0.6629328727722168,0.6629328727722168,1.0,1
poly_2734,ordinary_baseline,random,50,2.461491584777832,2.4614920616149902,0.9999998062812528,1
poly_1549,ordinary_baseline,random,50,3.273710012435913,3.273710012435913,1.0,1
poly_3746,ordinary_baseline,random,50,1.1754870414733887,1.5081837177276611,0.7794057366197155,0
poly_2736,ordinary_baseline,random,50,0.5190300941467285,0.6674542427062988,0.7776264812434766,0
poly_1005,ordinary_baseline,random,50,0.9309978485107422,1.3688099384307861,0.6801512922809758,0
poly_367,ordinary_baseline,random,50,1.9158861637115479,1.9158859252929688,1.0000001244429932,1
poly_2223,ordinary_baseline,random,50,1.5108237266540527,1.5108239650726318,0.9999998421930122,1
poly_3386,ordinary_baseline,random,50,1.347743034362793,1.347743034362793,1.0,1
poly_1160,ordinary_baseline,random,50,1.3397407531738281,1.3397412300109863,0.9999996440826426,1
poly_1072,ordinary_baseline,random,50,1.1312944889068604,1.1312944889068604,1.0,1
poly_675,ordinary_baseline,random,50,1.8485503196716309,1.84855055809021,0.999999871024042,1
poly_754,ordinary_baseline,random,50,0.48236989974975586,1.2394781112670898,0.38917177751258575,0
poly_2459,ordinary_baseline,random,50,1.039024829864502,1.039024829864502,1.0,1
poly_155,ordinary_baseline,random,50,1.4953339099884033,1.4953334331512451,1.0000003188834996,1
poly_2461,ordinary_baseline,random,50,2.4917051792144775,2.4917051792144775,1.0,1
poly_2368,ordinary_baseline,random,50,0.31954336166381836,1.811194896697998,0.17642682311350372,0
poly_512,ordinary_baseline,random,50,0.4940645694732666,0.7956597805023193,0.6209495334316781,0
poly_1419,ordinary_baseline,random,50,0.9975557327270508,0.9975557327270508,1.0,1
poly_2967,ordinary_baseline,random,50,0.8863186836242676,0.8863186836242676,1.0,1
poly_2076,ordinary_baseline,random,50,2.2895259857177734,2.2895259857177734,1.0,1
poly_1298,ordinary_baseline,random,50,0.845088005065918,1.7785420417785645,0.47515773325257993,0
poly_1468,ordinary_baseline,random,50,1.561072587966919,1.5610723495483398,1.0000001527274371,1
poly_2730,ordinary_baseline,random,50,0.34172582626342773,1.0613441467285156,0.32197457094078535,0
poly_1609,ordinary_baseline,random,50,0.8455972671508789,0.9203801155090332,0.9187478661283395,0
poly_1809,ordinary_baseline,random,50,0.9988312721252441,0.9988312721252441,1.0,1
poly_3627,ordinary_baseline,random,50,1.3088326454162598,1.3088321685791016,1.000000364322615,1
poly_660,ordinary_baseline,random,50,2.2220094203948975,2.2220091819763184,1.000000107298647,1
poly_1826,ordinary_baseline,random,50,0.8392295837402344,0.8392295837402344,1.0,1
poly_2932,ordinary_baseline,random,50,2.1590747833251953,2.1590752601623535,0.9999997791475049,1
poly_442,ordinary_baseline,random,50,0.6030316352844238,0.6484041213989258,0.9300243711952181,0
poly_449,ordinary_baseline,random,50,0.769925594329834,0.7699258327484131,0.9999996903356545,1
poly_2437,ordinary_baseline,random,50,1.8300132751464844,1.8300137519836426,0.9999997394352049,1
poly_2772,ordinary_baseline,random,50,1.166825771331787,1.166825771331787,1.0,1
poly_3030,ordinary_baseline,random,50,0.8727903366088867,0.8727903366088867,1.0,1
poly_3779,ordinary_baseline,random,50,1.1499409675598145,1.1499414443969727,0.9999995853378791,1
poly_2836,ordinary_baseline,random,50,0.7615165710449219,1.032792091369629,0.7373377249965604,0
poly_2367,ordinary_baseline,random,50,1.716935157775879,1.7169358730316162,0.9999995834115015,1
poly_1211,ordinary_baseline,random,50,2.208420753479004,2.208420991897583,0.9999998920411552,1
poly_3019,ordinary_baseline,random,50,0.6272587776184082,0.8695745468139648,0.7213398551241206,0
poly_3129,ordinary_baseline,random,50,1.1890311241149902,1.1890311241149902,1.0,1
poly_2068,ordinary_baseline,random,50,1.4951567649841309,1.4979538917541504,0.9981327016903411,0
poly_782,ordinary_baseline,random,50,0.6840753555297852,0.7843387126922607,0.8721682921676538,0
poly_45,ordinary_baseline,random,50,0.6206536293029785,1.4374184608459473,0.43178353848169754,0
poly_3063,ordinary_baseline,random,50,1.1043891906738281,1.1043891906738281,1.0,1
poly_903,ordinary_baseline,random,50,0.7673678398132324,0.7673673629760742,1.000000621393587,1
poly_3763,ordinary_baseline,random,50,2.0192179679870605,2.0192179679870605,1.0,1
poly_990,ordinary_baseline,random,50,1.687851905822754,1.687851905822754,1.0,1
poly_1689,ordinary_baseline,random,50,0.19576072692871094,1.8422179222106934,0.1062636100585726,0
poly_2093,ordinary_baseline,random,50,0.897301197052002,0.897301197052002,1.0,1
poly_3799,ordinary_baseline,random,50,1.1011090278625488,1.1011090278625488,1.0,1
poly_930,ordinary_baseline,random,50,1.590409278869629,1.6870548725128174,0.9427134260907366,0
poly_3620,ordinary_baseline,random,50,1.638535976409912,1.6385364532470703,0.9999997089859324,1
poly_2098,ordinary_baseline,random,50,0.2272930145263672,1.1938190460205078,0.19039151308904706,0
poly_1493,ordinary_baseline,random,50,0.2140028476715088,2.0398173332214355,0.1049127508557539,0
poly_1294,ordinary_baseline,random,50,0.5936570167541504,2.4395828247070312,0.24334366135957794,0
poly_2531,ordinary_baseline,random,50,1.4040453433990479,1.4040453433990479,1.0,1
poly_514,ordinary_baseline,random,50,0.9305727481842041,0.9305727481842041,1.0,1
poly_244,ordinary_baseline,random,50,1.5426135063171387,1.5426135063171387,1.0,1
poly_466,ordinary_baseline,random,50,1.9077980518341064,1.9077987670898438,0.9999996250884792,1
poly_1171,ordinary_baseline,random,50,1.0635874271392822,2.111030340194702,0.5038238470041063,0
poly_3842,ordinary_baseline,random,50,0.8810534477233887,0.8810529708862305,1.0000005412128146,1
poly_3552,ordinary_baseline,random,50,1.1986351013183594,1.1986351013183594,1.0,1
poly_1117,ordinary_baseline,random,50,0.2629859447479248,0.3123049736022949,0.8420805525909572,0
poly_3629,ordinary_baseline,random,50,1.1669535636901855,1.3837828636169434,0.8433068470294482,0
poly_2356,ordinary_baseline,random,50,1.2538933753967285,1.2538931369781494,1.000000190142662,1
poly_1461,ordinary_baseline,random,50,0.8219404220581055,0.8219404220581055,1.0,1
poly_483,ordinary_baseline,random,50,0.32717204093933105,0.8581013679504395,0.38127434958037176,0
poly_1700,ordinary_baseline,random,50,1.3227202892303467,1.3227205276489258,0.9999998197513578,1
poly_3290,ordinary_baseline,random,50,1.2184576988220215,1.2184576988220215,1.0,1
poly_2156,ordinary_baseline,random,50,2.790864944458008,2.790864944458008,1.0,1
poly_3385,ordinary_baseline,random,50,1.169081687927246,1.169081687927246,1.0,1
poly_967,ordinary_baseline,random,50,1.1733853816986084,1.1733856201171875,0.9999997968114019,1
poly_3072,ordinary_baseline,random,50,1.2104525566101074,1.2104525566101074,1.0,1
poly_3316,ordinary_baseline,random,50,0.7624106407165527,0.7624101638793945,1.0000006254338947,1
poly_259,ordinary_baseline,random,50,1.240156888961792,1.240156650543213,1.0000001922487607,1
poly_231,ordinary_baseline,random,50,1.2704389095306396,1.2704389095306396,1.0,1
poly_2052,ordinary_baseline,random,50,2.033156633377075,2.381235122680664,0.853824393068862,0
poly_128,ordinary_baseline,random,50,0.23564910888671875,0.3279879093170166,0.7184688892264994,0
poly_2200,ordinary_baseline,random,50,1.1388933658599854,1.1388933658599854,1.0,1
poly_32,ordinary_baseline,random,50,2.417356491088867,2.417356252670288,1.0000000986278208,1
poly_2124,ordinary_baseline,random,50,1.0266456604003906,1.0619773864746094,0.9667302463082499,0
poly_1654,ordinary_baseline,random,50,0.5888113975524902,0.9427571296691895,0.6245631870841457,0
poly_189,ordinary_baseline,random,50,0.9381096363067627,1.3062794208526611,0.7181538814218024,0
poly_769,ordinary_baseline,random,50,0.7065083980560303,0.9208202362060547,0.767259851897882,0
poly_3655,mixed_robust,random,50,0.8299360275268555,0.8299360275268555,1.0,1
poly_2369,mixed_robust,random,50,1.5326848030090332,1.5326848030090332,1.0,1
poly_1215,mixed_robust,random,50,0.7808077335357666,0.7808072566986084,1.0000006106976518,1
poly_4015,mixed_robust,random,50,1.1007184982299805,1.2188081741333008,0.903110531739505,0
poly_517,mixed_robust,random,50,0.4989643096923828,0.6314969062805176,0.7901294602237332,0
poly_1159,mixed_robust,random,50,0.1653890609741211,0.165388822555542,1.0000014415640393,1
poly_2493,mixed_robust,random,50,2.224945068359375,2.224945306777954,0.9999998928429483,1
poly_2226,mixed_robust,random,50,1.06144380569458,1.061443567276001,1.0000002246172914,1
poly_17,mixed_robust,random,50,2.9465534687042236,2.9465532302856445,1.0000000809143974,1
poly_956,mixed_robust,random,50,1.1619458198547363,1.301151990890503,0.8930131360437803,0
poly_898,mixed_robust,random,50,0.6012091636657715,0.6012089252471924,1.0000003965652688,1
poly_1667,mixed_robust,random,50,0.8759560585021973,0.8759558200836182,1.0000002721810548,1
poly_3362,mixed_robust,random,50,0.6947665214538574,0.9646973609924316,0.7201911703574237,0
poly_3703,mixed_robust,random,50,2.0321717262268066,2.0321717262268066,1.0,1
poly_793,mixed_robust,random,50,0.20727920532226562,0.3988981246948242,0.5196294303986612,0
poly_3189,mixed_robust,random,50,0.8784451484680176,1.1342229843139648,0.7744906959360777,0
poly_2734,mixed_robust,random,50,1.607499599456787,2.808436393737793,0.5723824128761343,0
poly_1549,mixed_robust,random,50,0.6461973190307617,1.0073580741882324,0.6414772816026637,0
poly_3746,mixed_robust,random,50,0.5785403251647949,0.5850796699523926,0.9888231549933537,0
poly_2736,mixed_robust,random,50,0.6163196563720703,0.6163196563720703,1.0,1
poly_1005,mixed_robust,random,50,0.818540096282959,0.8185403347015381,0.9999997087271464,1
poly_367,mixed_robust,random,50,2.0614430904388428,2.0614423751831055,1.0000003469685819,1
poly_2223,mixed_robust,random,50,0.6048622131347656,1.853945255279541,0.32625678207718356,0
poly_3386,mixed_robust,random,50,1.1041278839111328,1.343757152557373,0.8216721911468977,0
poly_1160,mixed_robust,random,50,1.450294017791748,1.450294017791748,1.0,1
poly_1072,mixed_robust,random,50,0.6259422302246094,0.6259419918060303,1.0000003808956457,1
poly_675,mixed_robust,random,50,1.253645896911621,1.253645896911621,1.0,1
poly_754,mixed_robust,random,50,0.5325446128845215,0.5325446128845215,1.0,1
poly_2459,mixed_robust,random,50,1.9758720397949219,1.9758720397949219,1.0,1
poly_155,mixed_robust,random,50,0.8829753398895264,1.3630695343017578,0.6477845169812535,0
poly_2461,mixed_robust,random,50,1.382066249847412,1.3820664882659912,0.9999998274912378,1
poly_2368,mixed_robust,random,50,1.5454392433166504,1.5698003768920898,0.9844813812418176,0
poly_512,mixed_robust,random,50,0.332125186920166,0.7300598621368408,0.4549287039942941,0
poly_1419,mixed_robust,random,50,1.1718230247497559,1.1718230247497559,1.0,1
poly_2967,mixed_robust,random,50,0.9303641319274902,1.0829310417175293,0.8591166898789162,0
poly_2076,mixed_robust,random,50,0.8347878456115723,1.4120697975158691,0.5911802993592395,0
poly_1298,mixed_robust,random,50,0.4517946243286133,0.4840052127838135,0.93344991416531,0
poly_1468,mixed_robust,random,50,1.019930124282837,1.0199294090270996,1.0000007012796484,1
poly_2730,mixed_robust,random,50,0.5702531337738037,1.9801347255706787,0.28798703765444833,0
poly_1609,mixed_robust,random,50,0.6665081977844238,0.6665081977844238,1.0,1
poly_1809,mixed_robust,random,50,1.070357084274292,1.070357322692871,0.9999997772532835,1
poly_3627,mixed_robust,random,50,1.414297103881836,1.4142975807189941,0.9999996628452422,1
poly_660,mixed_robust,random,50,0.783501148223877,0.783501148223877,1.0,1
poly_1826,mixed_robust,random,50,1.0560076236724854,1.0560078620910645,0.9999997742265113,1
poly_2932,mixed_robust,random,50,2.0819382667541504,2.0819385051727295,0.9999998854824105,1
poly_442,mixed_robust,random,50,0.9119999408721924,0.9119997024536133,1.0000002614239658,1
poly_449,mixed_robust,random,50,0.4644947052001953,0.543729305267334,0.8542756491151758,0
poly_2437,mixed_robust,random,50,0.25247812271118164,1.7109131813049316,0.14756921944958884,0
poly_2772,mixed_robust,random,50,1.005793571472168,1.0057930946350098,1.0000004740907058,1
poly_3030,mixed_robust,random,50,1.344794750213623,1.344794750213623,1.0,1
poly_3779,mixed_robust,random,50,1.0651607513427734,1.0651602745056152,1.0000004476670503,1
poly_2836,mixed_robust,random,50,0.8137202262878418,0.8137202262878418,1.0,1
poly_2367,mixed_robust,random,50,1.0484960079193115,1.0484952926635742,1.000000682173532,1
poly_1211,mixed_robust,random,50,0.4657716751098633,0.4657716751098633,1.0,1
poly_3019,mixed_robust,random,50,1.0188875198364258,1.018887996673584,0.9999995320023793,1
poly_3129,mixed_robust,random,50,1.3547296524047852,1.3547296524047852,1.0,1
poly_2068,mixed_robust,random,50,0.8600702285766602,1.6269512176513672,0.5286392236260407,0
poly_782,mixed_robust,random,50,0.23358488082885742,0.48745059967041016,0.47919703245169026,0
poly_45,mixed_robust,random,50,1.0315637588500977,1.14894437789917,0.897836116954851,0
poly_3063,mixed_robust,random,50,1.298377513885498,1.298377513885498,1.0,1
poly_903,mixed_robust,random,50,0.6046040058135986,0.997765064239502,0.6059582836511005,0
poly_3763,mixed_robust,random,50,1.6764447689056396,1.6764450073242188,0.9999998577832389,1
poly_990,mixed_robust,random,50,0.3455507755279541,0.3455514907836914,0.9999979301037432,1
poly_1689,mixed_robust,random,50,0.2503800392150879,1.6448731422424316,0.15221844942628732,0
poly_2093,mixed_robust,random,50,0.5100741386413574,0.5100746154785156,0.9999990651619514,1
poly_3799,mixed_robust,random,50,0.5559988021850586,0.5559983253479004,1.0000008576233712,1
poly_930,mixed_robust,random,50,0.5501041412353516,1.4997057914733887,0.36680803952547303,0
poly_3620,mixed_robust,random,50,1.5884904861450195,1.5884900093078613,1.0000003001826612,1
poly_2098,mixed_robust,random,50,0.2698698043823242,1.3841173648834229,0.19497609901386792,0
poly_1493,mixed_robust,random,50,0.24250078201293945,0.9373188018798828,0.25871750521442743,0
poly_1294,mixed_robust,random,50,0.4064946174621582,1.7655401229858398,0.23023810797044028,0
poly_2531,mixed_robust,random,50,1.7408580780029297,1.7408580780029297,1.0,1
poly_514,mixed_robust,random,50,0.31557559967041016,0.6138842105865479,0.5140637179263614,0
poly_244,mixed_robust,random,50,1.7563691139221191,1.756368637084961,1.0000002714903626,1
poly_466,mixed_robust,random,50,0.6477856636047363,0.6477854251861572,1.0000003680517804,1
poly_1171,mixed_robust,random,50,0.5409440994262695,0.5409440994262695,1.0,1
poly_3842,mixed_robust,random,50,1.2236480712890625,1.2236480712890625,1.0,1
poly_3552,mixed_robust,random,50,1.4743070602416992,1.4743075370788574,0.9999996765687306,1
poly_1117,mixed_robust,random,50,0.7125978469848633,0.7504987716674805,0.9494990183682676,0
poly_3629,mixed_robust,random,50,0.7494387626647949,0.7709383964538574,0.9721123842216759,0
poly_2356,mixed_robust,random,50,1.180574893951416,1.180574893951416,1.0,1
poly_1461,mixed_robust,random,50,0.9309797286987305,0.9309794902801514,1.000000256094341,1
poly_483,mixed_robust,random,50,0.6216542720794678,2.872988224029541,0.21637898369369568,0
poly_1700,mixed_robust,random,50,0.8048484325408936,0.8048481941223145,1.0000002962280103,1
poly_3290,mixed_robust,random,50,0.916358470916748,1.0470232963562012,0.8752035165844099,0
poly_2156,mixed_robust,random,50,0.8441996574401855,1.1633961200714111,0.7256338944884629,0
poly_3385,mixed_robust,random,50,1.2137537002563477,1.3133349418640137,0.9241768124540031,0
poly_967,mixed_robust,random,50,0.8406567573547363,1.2815966606140137,0.655944871885026,0
poly_3072,mixed_robust,random,50,0.8925032615661621,0.8925032615661621,1.0,1
poly_3316,mixed_robust,random,50,0.6870455741882324,0.6870450973510742,1.0000006940405515,1
poly_259,mixed_robust,random,50,0.5915951728820801,0.5915954113006592,0.9999995969904861,1
poly_231,mixed_robust,random,50,0.9480516910552979,0.9480516910552979,1.0,1
poly_2052,mixed_robust,random,50,0.9539015293121338,0.9539015293121338,1.0,1
poly_128,mixed_robust,random,50,0.28490543365478516,0.5987436771392822,0.47583873455837644,0
poly_2200,mixed_robust,random,50,0.9083309173583984,0.9083309173583984,1.0,1
poly_32,mixed_robust,random,50,1.8391809463500977,1.8391814231872559,0.9999997407340286,1
poly_2124,mixed_robust,random,50,0.6117358207702637,0.7076668739318848,0.8644403790887988,0
poly_1654,mixed_robust,random,50,0.2075662612915039,0.9694957733154297,0.21409712863592992,0
poly_189,mixed_robust,random,50,0.5977127552032471,0.6293575763702393,0.9497188524375908,0
poly_769,mixed_robust,random,50,0.1948397159576416,0.19879889488220215,0.9800845023464212,0
poly_3655,ordinary_baseline,greedy,50,0.20384550094604492,1.0317554473876953,0.19757152866230263,0
poly_2369,ordinary_baseline,greedy,50,0.06902837753295898,1.623910665512085,0.042507496870951046,0
poly_1215,ordinary_baseline,greedy,50,0.2996249198913574,1.1054532527923584,0.2710425964503785,0
poly_4015,ordinary_baseline,greedy,50,0.33049964904785156,1.128633975982666,0.2928315610560066,0
poly_517,ordinary_baseline,greedy,50,0.46909546852111816,0.9864025115966797,0.4755619161611806,0
poly_1159,ordinary_baseline,greedy,50,0.15075159072875977,0.7617545127868652,0.19790048919728453,0
poly_2493,ordinary_baseline,greedy,50,0.323486328125,2.248424768447876,0.14387242689392177,0
poly_2226,ordinary_baseline,greedy,50,1.6637754440307617,1.6637754440307617,1.0,1
poly_17,ordinary_baseline,greedy,50,0.6956014633178711,3.5236318111419678,0.19741037106043008,0
poly_956,ordinary_baseline,greedy,50,0.8267245292663574,1.9090721607208252,0.4330504348008531,0
poly_898,ordinary_baseline,greedy,50,0.2739424705505371,1.0153427124023438,0.26980296130985926,0
poly_1667,ordinary_baseline,greedy,50,0.014965534210205078,1.584895133972168,0.00944260215671019,0
poly_3362,ordinary_baseline,greedy,50,0.37430381774902344,1.05812406539917,0.3537428454647423,0
poly_3703,ordinary_baseline,greedy,50,0.4301419258117676,1.7056069374084473,0.2521928800696242,0
poly_793,ordinary_baseline,greedy,50,0.13850808143615723,1.0044810771942139,0.13789018487341503,0
poly_3189,ordinary_baseline,greedy,50,0.26691246032714844,0.6629328727722168,0.40262366114232406,0
poly_2734,ordinary_baseline,greedy,50,0.2447376251220703,2.4614920616149902,0.09942653439292322,0
poly_1549,ordinary_baseline,greedy,50,0.26049184799194336,3.273710012435913,0.07957083767420063,0
poly_3746,ordinary_baseline,greedy,50,1.1754870414733887,1.5081837177276611,0.7794057366197155,0
poly_2736,ordinary_baseline,greedy,50,0.09179496765136719,0.6674542427062988,0.13752997850335025,0
poly_1005,ordinary_baseline,greedy,50,1.3688104152679443,1.3688099384307861,1.0000003483589246,1
poly_367,ordinary_baseline,greedy,50,0.4703857898712158,1.9158859252929688,0.24551868337322147,0
poly_2223,ordinary_baseline,greedy,50,0.3713080883026123,1.5108239650726318,0.24576528893275923,0
poly_3386,ordinary_baseline,greedy,50,1.1906471252441406,1.347743034362793,0.8834377881293027,0
poly_1160,ordinary_baseline,greedy,50,0.39528560638427734,1.3397412300109863,0.2950462354443148,0
poly_1072,ordinary_baseline,greedy,50,0.19257235527038574,1.1312944889068604,0.17022301192014402,0
poly_675,ordinary_baseline,greedy,50,0.12055301666259766,1.84855055809021,0.06521488748846793,0
poly_754,ordinary_baseline,greedy,50,0.12126326560974121,1.2394781112670898,0.09783413237187108,0
poly_2459,ordinary_baseline,greedy,50,0.20080804824829102,1.039024829864502,0.19326588015656773,0
poly_155,ordinary_baseline,greedy,50,0.08316349983215332,1.4953334331512451,0.055615355069601906,0
poly_2461,ordinary_baseline,greedy,50,0.2851414680480957,2.4917051792144775,0.11443627858813857,0
poly_2368,ordinary_baseline,greedy,50,0.08186006546020508,1.811194896697998,0.04519671826010813,0
poly_512,ordinary_baseline,greedy,50,0.11035037040710449,0.7956597805023193,0.13869039646246492,0
poly_1419,ordinary_baseline,greedy,50,0.4426264762878418,0.9975557327270508,0.44371102462397694,0
poly_2967,ordinary_baseline,greedy,50,0.3866615295410156,0.8863186836242676,0.43625564561034463,0
poly_2076,ordinary_baseline,greedy,50,1.3212199211120605,2.2895259857177734,0.5770713804315499,0
poly_1298,ordinary_baseline,greedy,50,1.7785415649414062,1.7785420417785645,0.9999997318943568,1
poly_1468,ordinary_baseline,greedy,50,0.09225296974182129,1.5610723495483398,0.0590958963359466,0
poly_2730,ordinary_baseline,greedy,50,0.14914464950561523,1.0613441467285156,0.14052430586755324,0
poly_1609,ordinary_baseline,greedy,50,0.3049740791320801,0.9203801155090332,0.3313566579645286,0
poly_1809,ordinary_baseline,greedy,50,0.23659467697143555,0.9988312721252441,0.23687151531411882,0
poly_3627,ordinary_baseline,greedy,50,0.5261521339416504,1.3088321685791016,0.40200122412398626,0
poly_660,ordinary_baseline,greedy,50,2.2220094203948975,2.2220091819763184,1.000000107298647,1
poly_1826,ordinary_baseline,greedy,50,0.6375188827514648,0.8392295837402344,0.7596477711262324,0
poly_2932,ordinary_baseline,greedy,50,1.555187702178955,2.1590752601623535,0.7203026827615131,0
poly_442,ordinary_baseline,greedy,50,0.00428318977355957,0.6484041213989258,0.006605741129958626,0
poly_449,ordinary_baseline,greedy,50,0.2815992832183838,0.7699258327484131,0.3657485841371962,0
poly_2437,ordinary_baseline,greedy,50,0.45999860763549805,1.8300137519836426,0.25136347043123736,0
poly_2772,ordinary_baseline,greedy,50,0.6484932899475098,1.166825771331787,0.555775597249052,0
poly_3030,ordinary_baseline,greedy,50,0.05976390838623047,0.8727903366088867,0.06847453034188641,0
poly_3779,ordinary_baseline,greedy,50,0.7423877716064453,1.1499414443969727,0.6455874559732493,0
poly_2836,ordinary_baseline,greedy,50,0.6315903663635254,1.032792091369629,0.6115367958772292,0
poly_2367,ordinary_baseline,greedy,50,1.716935157775879,1.7169358730316162,0.9999995834115015,1
poly_1211,ordinary_baseline,greedy,50,0.08111882209777832,2.208420991897583,0.03673159347578791,0
poly_3019,ordinary_baseline,greedy,50,0.15998363494873047,0.8695745468139648,0.1839792063082972,0
poly_3129,ordinary_baseline,greedy,50,0.7129521369934082,1.1890311241149902,0.599607632242652,0
poly_2068,ordinary_baseline,greedy,50,0.42650508880615234,1.4979538917541504,0.28472511146968726,0
poly_782,ordinary_baseline,greedy,50,0.19422340393066406,0.7843387126922607,0.24762695094315534,0
poly_45,ordinary_baseline,greedy,50,0.10292887687683105,1.4374184608459473,0.07160675870007646,0
poly_3063,ordinary_baseline,greedy,50,1.1043891906738281,1.1043891906738281,1.0,1
poly_903,ordinary_baseline,greedy,50,0.09012413024902344,0.7673673629760742,0.11744587351160701,0
poly_3763,ordinary_baseline,greedy,50,0.3694324493408203,2.0192179679870605,0.18295818242401243,0
poly_990,ordinary_baseline,greedy,50,0.0033583641052246094,1.687851905822754,0.001989726760765515,0
poly_1689,ordinary_baseline,greedy,50,0.11148786544799805,1.8422179222106934,0.060518282937021196,0
poly_2093,ordinary_baseline,greedy,50,0.897301197052002,0.897301197052002,1.0,1
poly_3799,ordinary_baseline,greedy,50,0.24843311309814453,1.1011090278625488,0.2256208121192122,0
poly_930,ordinary_baseline,greedy,50,0.1406536102294922,1.6870548725128174,0.08337227942087792,0
poly_3620,ordinary_baseline,greedy,50,0.7022929191589355,1.6385364532470703,0.4286098840017927,0
poly_2098,ordinary_baseline,greedy,50,0.07793235778808594,1.1938190460205078,0.06527987474137449,0
poly_1493,ordinary_baseline,greedy,50,0.8392457962036133,2.0398173332214355,0.41143183879029604,0
poly_1294,ordinary_baseline,greedy,50,0.24506187438964844,2.4395828247070312,0.10045236911318141,0
poly_2531,ordinary_baseline,greedy,50,0.3559558391571045,1.4040453433990479,0.2535216122688548,0
poly_514,ordinary_baseline,greedy,50,0.17867445945739746,0.9305727481842041,0.19200482692625487,0
poly_244,ordinary_baseline,greedy,50,1.4586563110351562,1.5426135063171387,0.9455747049159299,0
poly_466,ordinary_baseline,greedy,50,0.0013048648834228516,1.9077987670898438,0.0006839635845940358,0
poly_1171,ordinary_baseline,greedy,50,0.09612727165222168,2.111030340194702,0.0455357129748101,0
poly_3842,ordinary_baseline,greedy,50,0.37851810455322266,0.8810529708862305,0.4296201443739304,0
poly_3552,ordinary_baseline,greedy,50,0.5814194679260254,1.1986351013183594,0.4850679471062807,0
poly_1117,ordinary_baseline,greedy,50,0.2629859447479248,0.3123049736022949,0.8420805525909572,0
poly_3629,ordinary_baseline,greedy,50,0.820000171661377,1.3837828636169434,0.5925786430958204,0
poly_2356,ordinary_baseline,greedy,50,0.9075703620910645,1.2538931369781494,0.7238020014036332,0
poly_1461,ordinary_baseline,greedy,50,0.5117945671081543,0.8219404220581055,0.6226662582509831,0
poly_483,ordinary_baseline,greedy,50,0.45558786392211914,0.8581013679504395,0.5309254604852607,0
poly_1700,ordinary_baseline,greedy,50,0.5969791412353516,1.3227205276489258,0.4513267381556815,0
poly_3290,ordinary_baseline,greedy,50,0.2514047622680664,1.2184576988220215,0.20633031619490697,0
poly_2156,ordinary_baseline,greedy,50,0.5601434707641602,2.790864944458008,0.20070604701831649,0
poly_3385,ordinary_baseline,greedy,50,0.35772275924682617,1.169081687927246,0.3059861110997813,0
poly_967,ordinary_baseline,greedy,50,0.6588709354400635,1.1733856201171875,0.5615127066021665,0
poly_3072,ordinary_baseline,greedy,50,0.3327951431274414,1.2104525566101074,0.27493447910047775,0
poly_3316,ordinary_baseline,greedy,50,0.7479991912841797,0.7624101638793945,0.9810981368324275,0
poly_259,ordinary_baseline,greedy,50,0.9788134098052979,1.240156650543213,0.7892659442470904,0
poly_231,ordinary_baseline,greedy,50,1.2704389095306396,1.2704389095306396,1.0,1
poly_2052,ordinary_baseline,greedy,50,1.9944982528686523,2.381235122680664,0.8375898011378883,0
